ORDER_ID,on.time,in_full,OTIF
FAP415902503,,0.0,0.0
FAP416902601,1.0,-1.0,0.0
FAP416201201,1.0,0.0,0.0
FAP414201601,1.0,0.0,0.0
FAP414321601,1.0,0.0,0.0
FAP414402402,1.0,0.0,0.0
FAP414402202,1.0,0.0 units,0.0
FAP416720603,1.0,0.0,0.0
FAP415720603,1.0,0.0,0.0
FAP416221603,1.0,0.0,0.0
FAP414221602,1.0,0.0,0.0
FAP414703601,1.0,0.0,0.0
FAP415401603,1.0,0.0,0.0
FAP414622403,1.0,0.0,0.0
FAP415320503,1.0,0.0,0.0
FAP416122102,1.0,0.0,0.0
FAP415122301,1.0,0.0,0.0
FAP415520603,1.0,0.0,0.0
FAP415503302,1.0,0.0 units,0.0
FAP415603501,,0.0,0.0
FAP415403501,1.0,0.0,0.0
FAP414421102,-1.0,,
FAP416421602,1.0,0.0,0.0 units
FAP416303601,1.0,0.0,0.0
FAP416121102,1.0,0.0,0.0 units
FAP416121503,1.0,0.0,0.0
FAP414522402,1.0,0.0,0.0
FAP416422503,1.0,0.0,0.0
FAP414422401,1.0,0.0,0.0
FAP415220301,0.0,0.0,0.0
FAP414220503,0.0,0.0 UNITS,0.0
FAP415201602,0.0,0.0,0.0
FAP415303202,0.0,0.0,0.0
FAP414220401,0.0 units,0.0,-1.0
FAP416721202,0.0,0.0,0.0
FAP416603403,-1.0,0.0 units,0.0
FAP415401202,0.0 Units,,0.0
FAP414720602,0.0,0.0,0.0
FAP415501603,0.0,0.0,0.0
FAP415503602,0.0,-1.0,0.0
FAP414601401,0.0,0.0 units,0.0
FAP415903603,0.0,0.0,0.0
FAP416521401,0.0,0.0,0.0
FAP416521601,0.0,0.0,-1.0
FAP414521503,0.0,0.0,-1.0 units
FAP416522401,,0.0,0.0
FAP415121301,0.0,0.0,0.0 units
FAP416420203,,0.0,0.0
FAP415420503,0.0 units,0.0,0.0
FAP414420603,0.0,0.0,0.0
FAP415520402,0.0,0.0,0.0
FAP415520501,0.0,0.0,0.0
FAP415520101,0.0,0.0,0.0
FAP414520603,0.0,0.0,0.0
FAP414421503,0.0,0.0,0.0
FAP416421201,0.0,0.0 units,0.0
FAP416421601,0.0,0.0,0.0
FAP416122402,0.0,0.0,-1.0
FAP416122502,0.0,0.0,0.0
FAP414122503,0.0 units,0.0,0.0
FAP416122503,0.0,0.0,0.0
FAP415422102,0.0,1.0,0.0
FAP416422601,0.0,1.0,0.0
FAP414422503,0.0,1.0,-1.0
FAP415422401,0.0,1.0,0.0
FAP414422103,0.0,1.0,0.0
FAP416301403,0.0,1.0,0.0 units
FAP415421603,0.0 Units,1.0,0.0
FAP415102301,,1.0 units,0.0
FAP415102201,0.0,1.0,0.0
FAP414122501,0.0,1.0,0.0
FAP414320403,0.0,1.0 units,0.0
FAP414603302,,1.0,0.0
FAP415603403,0.0,1.0,0.0
FAP416203103,0.0,1.0 UNITS,0.0 units
FAP414721103,0.0,1.0,0.0
FAP414321503,,1.0,0.0
FAP414520502,0.0,1.0,0.0
FAP416520601,0.0,1.0,-1.0
FAP416520101,0.0,-1.0,0.0
FAP416503502,0.0,1.0,
FAP414503403,0.0,1.0,
FAP416622102,0.0,1.0,0.0
FAP415202503,0.0,1.0,0.0
FAP416202303,0.0,1.0,0.0
FAP416621301,0.0,1.0,0.0
FAP416621201,0.0,1.0,0.0
FAP415621101,0.0,1.0,0.0
FAP416902402,0.0,1.0,0.0
FAP416101403,0.0,1.0,0.0
FAP414703402,0.0,1.0,0.0
FAP414220203,0.0,1.0,0.0 units
FAP416201302,0.0,1.0 units,0.0
FAP414201603,0.0,1.0,0.0
FAP416401302,0.0,1.0,0.0
FAP415402302,0.0,1.0,0.0
FAP415601301,0.0,1.0,0.0
FAP416702402,0.0,1.0,0.0
FAP414103401,0.0 units,1.0,0.0
FAP416522602,0.0,1.0,0.0
FAP416522101,0.0,1.0,0.0
FAP414522501,0.0,1.0,0.0
FAP414521403,0.0,1.0,0.0
FAP416521602,0.0,1.0,0.0
FAP415521103,0.0,,0.0 units
FAP414121502,0.0,1.0,0.0
FAP416121502,0.0 units,1.0,0.0
FAP415121403,0.0,1.0,0.0 Units
FAP415420401,0.0,1.0,0.0 units
FAP415402602,1.0,1.0,1.0
FAP416402501,1.0,1.0,1.0
FAP415622602,1.0,1.0,1.0
FAP416622603,1.0,1.0,1.0
FAP415221302,-1.0,1.0 Units,1.0
FAP415721301,1.0,1.0,1.0
FAP414721603,,1.0 units,1.0
FAP415320203,-1.0,1.0,1.0
FAP416320602,1.0,1.0 units,1.0
FAP416503602,1.0,1.0,1.0
FAP414503101,1.0,1.0,1.0
FAP416501401,1.0,1.0,1.0 UNITS
FAP415501302,1.0,1.0,
FAP414401602,1.0,1.0,1.0
FAP414720403,1.0,1.0,1.0
FAP416720303,1.0,1.0,1.0
FAP414902501,1.0,1.0 units,1.0
FAP415220202,1.0,1.0,1.0
FAP414220603,1.0,1.0,1.0
FAP414621501,1.0,1.0,1.0
FAP415621501,1.0,1.0,1.0
FAP415321402,1.0,1.0,1.0
FAP416321301,1.0,1.0,1.0
FAP416203203,1.0,1.0,1.0
FAP416102302,1.0,1.0,-1.0
FAP416102603,1.0,1.0,1.0
FAP414301502,1.0,1.0,1.0
FAP415201501,1.0,1.0,1.0
FAP416420503,1.0,1.0 units,1.0
FAP416522402,1.0,1.0,1.0
FAP415522502,1.0,1.0,1.0
FAP415422601,1.0,1.0,1.0
FAP414422303,-1.0,1.0,1.0
FAP416521503,1.0,1.0,1.0
FAP414521201,1.0,1.0,1.0
FAP416521103,NAN UNITS,1.0,1.0 UNITS
FAP415601502,nan units,nan units,1.0
FAP416520302,1.0,,1.0 units
FAP414520101,1.0,-1.0,1.0 units
FAP415403402,1.0,1.0,1.0
FAP416403503,1.0,,1.0
FAP414403202,1.0,1.0,1.0
FAP414202303,1.0,1.0,1.0
FAP416202601,1.0,1.0,1.0
FAP415202103,1.0 units,-1.0,1.0
FAP415303403,1.0,1.0,1.0
FAP414303301,1.0,1.0,1.0
FAP415703203,1.0,1.0,1.0 units
FAP416703401,1.0,1.0,1.0
FAP414603602,,1.0,1.0
FAP415603301,1.0,1.0,1.0
FAP416603303,1.0,1.0 units,1.0
FAP414603401,1.0,1.0,1.0
FAP415103403,1.0,0.0,0.0
FAP416103603,1.0,0.0,0.0
FAP416103503,1.0,0.0,0.0
FAP417103302,1.0,0.0,
FAP415103601,1.0,0.0 units,0.0
FAP415903301,1.0 units,0.0,0.0
FAP417903603,1.0,0.0,0.0
FAP416903603,1.0 units,0.0,0.0
FAP417903601,1.0 units,0.0,0.0
FAP415903302,1.0,,0.0
FAP415702602,1.0,0.0,0.0 units
FAP417702503,1.0,0.0,0.0
FAP416702603,1.0,0.0,-1.0
FAP416601303,1.0,0.0,0.0
FAP415301402,1.0,0.0,0.0 units
FAP416301603,-1.0,0.0,0.0
FAP417203503,1.0,0.0 units,0.0
FAP416621601,1.0,0.0,0.0
FAP417621501,1.0,0.0,0.0
FAP416101203,1.0,0.0,0.0
FAP415101601,1.0,0.0,0.0
FAP417102502,1.0,0.0,0.0
FAP416902603,,0.0 UNITS,0.0
FAP417902603,1.0,0.0,
FAP417201503,1.0,0.0,0.0
FAP417201603,1.0,,0.0
FAP416202301,1.0,0.0,0.0
FAP416202602,1.0,,0.0
FAP415202501,1.0 units,0.0,-1.0
FAP416321603,-1.0 units,0.0,0.0
FAP416402603,1.0,0.0,0.0
FAP415720503,1.0 units,0.0,
FAP417720502,1.0,0.0,0.0
FAP417221602,1.0,,0.0
FAP416703602,1.0 units,-1.0,0.0
FAP415703603,1.0,0.0,0.0
FAP417401301,1.0 units,,0.0
FAP415401601,1.0,0.0,0.0
FAP416622602,1.0,0.0,
FAP417622102,1.0,,0.0 units
FAP415622503,1.0,0.0,
FAP417622401,1.0,0.0,0.0
FAP415721403,,0.0,0.0 units
FAP416721601,1.0,0.0,0.0
FAP415122401,1.0,0.0,0.0
FAP416122103,1.0,0.0,0.0
FAP415220503,-1.0,0.0,0.0 units
FAP417220603,1.0,0.0,0.0
FAP416501403,1.0,0.0,0.0 UNITS
FAP415501502,1.0,0.0,0.0
FAP415403603,1.0,0.0,0.0
FAP417421202,,0.0,-1.0
FAP415303503,1.0,0.0,0.0
FAP417303502,1.0,0.0,0.0
FAP416303603,-1.0,0.0,0.0
FAP417521502,1.0,0.0,0.0
FAP415121203,1.0,0.0,-1.0
FAP417522102,1.0,0.0,0.0
FAP416522201,-1.0,0.0,0.0
FAP417522603,1.0,0.0,0.0
FAP415422602,1.0,0.0,0.0
FAP416303503,0.0,0.0,0.0
FAP416622401,0.0,0.0,0.0
FAP415721601,0.0,0.0,0.0
FAP417721101,-1.0,0.0,0.0
FAP416603401,0.0,0.0 units,0.0
FAP415301503,0.0,,0.0
FAP415503101,0.0,0.0,0.0
FAP415601403,0.0,0.0,-1.0
FAP416521501,-1.0,0.0,0.0
FAP415422203,0.0,0.0,
FAP415422302,0.0,0.0,0.0
FAP416422501,-1.0,0.0,-1.0
FAP415121501,0.0,0.0,
FAP416420402,0.0,-1.0,0.0
FAP416420201,0.0,0.0,0.0
FAP417520502,0.0,0.0,0.0
FAP415520502,0.0,-1.0,0.0
FAP415520303,0.0,0.0,0.0
FAP415421403,0.0,0.0,0.0 units
FAP415421303,,0.0,0.0
FAP415122303,0.0,0.0,0.0
FAP416122101,0.0 units,0.0,0.0
FAP415122202,0.0,0.0,0.0
FAP417422603,0.0 units,1.0,0.0 Units
FAP417422602,0.0,1.0,0.0
FAP416421203,0.0,1.0,0.0
FAP416421103,0.0,1.0,0.0
FAP415122602,0.0,1.0,0.0
FAP417122101,0.0,1.0,0.0
FAP417303401,,1.0,0.0
FAP417320203,0.0,1.0,0.0
FAP417321103,0.0,1.0 units,0.0
FAP415221402,0.0,1.0,0.0
FAP416520401,0.0 units,1.0,0.0
FAP415503501,0.0,1.0,0.0
FAP417622601,0.0,1.0,0.0
FAP416202503,0.0,,0.0
FAP416621101,0.0,1.0,0.0
FAP415621401,0.0,1.0,0.0
FAP415902303,0.0,1.0,0.0
FAP416101503,0.0,1.0,0.0
FAP415501602,0.0,1.0,0.0
FAP416201401,,1.0,0.0
FAP417403101,0.0,1.0,0.0
FAP415103101,0.0,1.0,0.0 units
FAP417522602,0.0,,0.0 units
FAP415522303,0.0,1.0,0.0
FAP417522501,0.0,1.0,0.0
FAP415522603,0.0,1.0,0.0 units
FAP416522103,0.0 units,,0.0
FAP417521402,0.0,,0.0
FAP415521403,0.0 units,-1.0 units,0.0
FAP417521302,0.0,,0.0
FAP415121503,0.0,1.0,0.0
FAP417121202,0.0,1.0,
FAP415420602,0.0,1.0,0.0
FAP415420103,0.0,1.0,0.0
FAP417402403,1.0,1.0,1.0
FAP417402601,1.0,1.0,1.0 units
FAP415402603,1.0,1.0 units,1.0
FAP416622403,1.0,1.0,1.0
FAP416221202,1.0,1.0,1.0 units
FAP417721303,1.0,1.0,1.0
FAP416320201,1.0,-1.0,1.0
FAP417320201,1.0,1.0,1.0
FAP416503603,1.0,-1.0,1.0
FAP417503503,1.0,1.0,1.0
FAP415503601,1.0,1.0,1.0
FAP415503303,1.0,1.0,1.0
FAP417501503,1.0,1.0,1.0
FAP416401602,1.0,1.0,1.0 units
FAP416720503,1.0,1.0,1.0
FAP417720101,1.0,-1.0,1.0
FAP415902201,1.0,1.0,1.0
FAP417220102,1.0,1.0,1.0
FAP416220403,1.0,1.0,1.0
FAP417621203,,1.0 units,1.0
FAP416621102,1.0,1.0,1.0
FAP415621602,1.0,1.0,1.0
FAP416101603,1.0,,1.0
FAP417101503,,1.0,1.0
FAP417101602,1.0,1.0,1.0
FAP417321402,1.0,1.0,1.0
FAP415321401,1.0,1.0,1.0 units
FAP416203603,1.0,1.0,1.0
FAP415102203,1.0,-1.0,1.0
FAP415102403,1.0,1.0,1.0 units
FAP416102303,1.0,1.0,1.0 units
FAP417301603,1.0,1.0,1.0
FAP416201601,1.0,,1.0
FAP415201202,1.0,1.0,1.0
FAP416420301,1.0,1.0 units,1.0
FAP416121601,1.0,1.0,1.0
FAP416422103,1.0,1.0,1.0
FAP417422103,1.0,1.0,1.0
FAP415421502,1.0,1.0,1.0
FAP416403303,1.0,-1.0,1.0
FAP417403601,1.0 units,1.0,
FAP416403603,1.0,1.0,1.0
FAP417202502,1.0,1.0,1.0 units
FAP416303301,1.0,1.0,1.0
FAP417703601,1.0,1.0,1.0
FAP415603402,1.0,1.0,1.0
FAP417603402,1.0,-1.0,1.0
FAP416603602,1.0,-1.0,1.0
FAP418103502,1.0,0.0,0.0
FAP417103503,1.0,0.0,0.0
FAP416103401,1.0,0.0,0.0
FAP417903402,1.0,0.0,0.0
FAP416903502,1.0,,0.0
FAP418903502,1.0,0.0,0.0
FAP418702503,1.0,0.0,0.0
FAP417702201,1.0,0.0,0.0
FAP416702501,1.0,-1.0,0.0
FAP417601301,1.0 units,0.0,0.0 units
FAP417601201,1.0,0.0,-1.0
FAP416203502,1.0,0.0,0.0
FAP417621102,1.0,0.0,nan units
FAP417621303,1.0,0.0 units,0.0 units
FAP417101603,1.0,0.0 units,0.0
FAP416101602,1.0,0.0,0.0
FAP416102203,-1.0,-1.0,0.0
FAP418102602,-1.0,0.0 units,0.0
FAP418902601,1.0,0.0,0.0
FAP416902301,1.0,0.0,0.0
FAP418201602,1.0,0.0,0.0
FAP416201303,1.0,0.0,0.0
FAP416202103,1.0,0.0,0.0
FAP418202603,1.0 units,0.0,0.0
FAP416321602,1.0,0.0,0.0
FAP418321602,1.0,0.0,0.0
FAP418402601,1.0,0.0,0.0
FAP416720602,1.0,0.0,0.0
FAP416221102,1.0 units,0.0,0.0 units
FAP416221502,1.0,0.0,0.0
FAP417703301,1.0 units,0.0,0.0
FAP418401502,1.0,0.0,0.0
FAP418622302,1.0,0.0,-1.0
FAP417320503,1.0,0.0 units,0.0
FAP417721301,1.0,0.0,0.0
FAP418721402,1.0,0.0,0.0
FAP416122501,1.0,0.0,0.0
FAP416220602,1.0,0.0,0.0
FAP416520402,1.0 units,0.0,0.0
FAP417603602,1.0,0.0,-1.0 units
FAP418603503,1.0,0.0,0.0
FAP416403403,1.0,0.0,0.0
FAP418421102,1.0,0.0,0.0
FAP418421603,1.0,,0.0
FAP417521202,1.0,0.0,0.0
FAP416522403,1.0,0.0,0.0
FAP416420302,1.0,0.0,0.0
FAP417321601,0.0,0.0 units,0.0
FAP417303503,0.0,0.0,0.0
FAP418403503,0.0,0.0 units,0.0
FAP417703602,0.0 units,0.0,0.0
FAP418401402,0.0,0.0 units,0.0
FAP416401403,0.0,0.0,0.0
FAP418401303,0.0,0.0,0.0
FAP416221601,0.0,0.0,0.0
FAP418501603,0.0,0.0,0.0
FAP417601602,0.0,0.0,0.0
FAP417601401,0.0,0.0,
FAP416601103,0.0,0.0,0.0
FAP417903202,0.0,0.0,0.0
FAP418903603,0.0,0.0,0.0
FAP417521603,0.0,0.0,0.0
FAP416521603,0.0 units,0.0,0.0
FAP416522603,0.0,0.0,0.0
FAP417422503,0.0,0.0,0.0
FAP418422503,0.0,0.0,
FAP418121401,0.0 units,0.0,0.0
FAP418420602,0.0,0.0,0.0
FAP418420501,-1.0,0.0 UNITS,0.0 units
FAP417520402,0.0,-1.0 units,0.0 units
FAP416520502,0.0 UNITS,0.0,0.0
FAP418520403,0.0,0.0,0.0
FAP418520301,0.0,0.0,0.0 units
FAP416520303,0.0,0.0,0.0
FAP416421102,0.0,0.0,0.0 units
FAP417421402,0.0,0.0,0.0 units
FAP416421403,0.0,0.0 Units,0.0
FAP417421603,-1.0,0.0,0.0
FAP418421103,0.0 units,-1.0,0.0
FAP416122203,0.0,0.0,0.0
FAP417122502,0.0,0.0,0.0
FAP416122603,0.0,0.0,0.0
FAP418422102,0.0,1.0,0.0
FAP416422202,0.0,1.0,0.0
FAP418422103,0.0 units,1.0 units,0.0
FAP417720403,0.0 units,1.0,0.0
FAP416720301,0.0,1.0,0.0
FAP416303401,0.0,1.0,0.0
FAP417603603,0.0 units,1.0 units,0.0
FAP418321603,0.0,1.0 units,0.0
FAP417503302,0.0,1.0 units,0.0 units
FAP417503103,0.0,1.0,0.0
FAP417202203,0.0,1.0,0.0
FAP418621402,0.0,,0.0
FAP418621302,0.0,1.0,0.0
FAP416902101,0.0,1.0,0.0
FAP417902401,0.0,1.0,0.0
FAP416501103,0.0,1.0,0.0 units
FAP418703403,0.0,1.0,0.0
FAP418703202,0.0,1.0,-1.0
FAP417201401,0.0,1.0,0.0
FAP416401203,0.0,1.0 units,0.0
FAP418401301,0.0,1.0 units,0.0
FAP417401303,0.0,1.0,0.0
FAP418601403,0.0,1.0,0.0
FAP418103101,0.0,1.0,0.0 units
FAP418522203,0.0,-1.0,0.0
FAP417522101,0.0,1.0 units,0.0 units
FAP417522202,0.0 units,1.0,0.0 Units
FAP416521203,0.0,-1.0,0.0
FAP418121102,0.0,1.0,0.0
FAP417420102,0.0,1.0 units,0.0
FAP416402602,1.0,1.0,1.0
FAP417402501,1.0,1.0,1.0
FAP417622602,1.0,1.0 units,1.0 units
FAP416622601,1.0,1.0,1.0
FAP418622401,1.0,1.0,1.0 UNITS
FAP417221503,1.0,1.0 units,1.0
FAP418221303,1.0,1.0,1.0
FAP418221501,1.0,1.0,1.0
FAP416721403,1.0,1.0 units,1.0
FAP418320402,1.0,1.0,1.0
FAP416320502,1.0,1.0,1.0
FAP417503502,1.0,1.0,1.0
FAP416503301,1.0,1.0,1.0
FAP418503601,1.0,1.0,1.0
FAP417501502,1.0,1.0,1.0
FAP418501502,1.0 units,1.0,-1.0
FAP416501201,1.0,1.0,nan units
FAP417401503,1.0,1.0,1.0
FAP416401303,1.0,1.0,1.0
FAP417720602,nan units,1.0,1.0
FAP417902601,1.0,1.0,1.0
FAP418220102,1.0,1.0,1.0
FAP417220402,1.0,1.0,1.0
FAP418621503,1.0,-1.0,1.0
FAP416621103,1.0,1.0,1.0
FAP418101501,1.0,1.0 units,1.0
FAP417203602,1.0,1.0,1.0
FAP418203101,1.0,1.0 units,1.0
FAP416301502,1.0,1.0,1.0
FAP417301501,1.0,1.0,1.0 UNITS
FAP418301503,1.0,,-1.0
FAP417201302,1.0,1.0,1.0
FAP418420503,1.0,1.0,1.0
FAP417420103,1.0,1.0,1.0
FAP416121203,1.0,1.0,1.0
FAP417121203,1.0 units,1.0,1.0
FAP418121503,1.0,1.0,1.0
FAP417121501,1.0,1.0,1.0
FAP418522603,1.0,1.0,1.0
FAP417422203,1.0,1.0,1.0
FAP417422502,1.0 units,1.0,1.0
FAP416422603,,1.0,1.0
FAP416521303,1.0,1.0,1.0
FAP418702201,1.0,1.0,-1.0
FAP416122403,1.0,1.0,1.0
FAP417103402,1.0,1.0,1.0
FAP416601502,1.0,1.0,1.0
FAP417403502,-1.0,1.0,1.0
FAP418403302,-1.0,1.0,1.0
FAP417202601,1.0,1.0,1.0
FAP417303402,1.0 units,1.0,1.0 units
FAP418303401,1.0,1.0,1.0
FAP416703403,1.0,1.0,1.0 units
FAP418703303,1.0,1.0,1.0
FAP418103603,1.0,0.0,0.0
FAP419103502,1.0,0.0,0.0
FAP417103602,1.0,0.0,0.0
FAP419103601,1.0,0.0 units,0.0
FAP419903502,1.0,-1.0,0.0
FAP417903403,1.0,0.0,0.0
FAP418903503,1.0 units,0.0,0.0 units
FAP417903501,1.0,0.0,0.0
FAP417702601,1.0,0.0,0.0
FAP418702602,1.0,0.0,0.0
FAP419702601,1.0,0.0,0.0
FAP417601203,1.0,0.0,0.0
FAP418601603,,0.0,0.0
FAP419601601,1.0,0.0,0.0
FAP417301601,1.0,,0.0
FAP418203502,1.0,0.0,0.0
FAP417621603,1.0,0.0,-1.0
FAP417621602,1.0,0.0,0.0
FAP418101601,1.0,0.0,0.0
FAP418101102,1.0,-1.0,0.0
FAP419102601,1.0,0.0,
FAP418102502,1.0,0.0,0.0
FAP418902403,1.0,0.0,0.0
FAP419902501,1.0,0.0,0.0
FAP419202502,1.0,0.0,0.0
FAP418202601,1.0,0.0,0.0
FAP417402602,1.0,,0.0
FAP419402502,1.0 units,0.0,0.0 units
FAP418402602,1.0 units,0.0,0.0
FAP417720601,1.0,nan units,0.0
FAP419720603,1.0,0.0,0.0
FAP418221102,1.0,0.0,0.0
FAP418703501,1.0,0.0,-1.0 units
FAP418401501,1.0,0.0,
FAP419401602,1.0,0.0,0.0
FAP417401602,1.0,0.0,0.0
FAP417622603,1.0,0.0,0.0 units
FAP417320502,-1.0,0.0,0.0
FAP419320501,-1.0,0.0,0.0
FAP418320401,1.0,0.0,0.0
FAP418721502,1.0,0.0,0.0
FAP419122401,1.0,0.0,0.0
FAP418220502,1.0,0.0,0.0
FAP419520602,1.0,0.0 units,0.0
FAP417520302,1.0,0.0,0.0 units
FAP417501103,-1.0,0.0,0.0
FAP419503601,1.0,-1.0,0.0 units
FAP417503603,1.0,0.0,0.0
FAP419603603,1.0,0.0,0.0
FAP418403403,1.0,0.0,0.0
FAP419421501,1.0,-1.0,0.0
FAP417421503,1.0,0.0,0.0
FAP419303502,1.0 units,0.0,0.0
FAP418121302,1.0,0.0,0.0
FAP418121303,1.0,0.0,0.0
FAP417522303,1.0,0.0,0.0
FAP417522103,1.0 units,0.0,0.0
FAP418422601,1.0,0.0 units,0.0
FAP418622301,0.0,0.0,0.0
FAP417402103,0.0,0.0 units,0.0
FAP417301203,0.0,0.0 units,
FAP418301502,0.0 units,0.0,0.0
FAP418221401,0.0,0.0,0.0
FAP417103203,-1.0,0.0,0.0
FAP418103601,0.0,0.0,0.0
FAP419103101,0.0,0.0,0.0
FAP419702501,0.0,0.0,0.0
FAP418422402,0.0,0.0,0.0
FAP419422602,0.0,0.0 units,0.0
FAP417121402,0.0,0.0,0.0
FAP419121503,0.0,0.0,0.0
FAP417420603,0.0,0.0,0.0 Units
FAP418420103,0.0,0.0,0.0
FAP419520502,0.0,0.0,0.0
FAP417520403,-1.0,0.0,0.0
FAP418520501,0.0,0.0,0.0
FAP419520501,0.0 units,0.0,0.0
FAP418421403,0.0,0.0,-1.0
FAP417421501,0.0,0.0,0.0
FAP419421202,0.0,0.0,0.0
FAP418122403,0.0,0.0 units,0.0
FAP419122602,-1.0,0.0,-1.0
FAP417422303,0.0,1.0,0.0
FAP418422101,0.0,1.0,0.0
FAP419301303,0.0,1.0,0.0
FAP418301603,0.0,1.0 units,0.0
FAP418421203,0.0,1.0,0.0
FAP418102101,0.0 UNITS,1.0,0.0
FAP418122203,-1.0,1.0,0.0
FAP417122102,0.0,1.0,0.0
FAP417603301,0.0,1.0,0.0
FAP417203203,-1.0,1.0,0.0
FAP417321603,0.0,1.0,0.0
FAP419221201,0.0,1.0,-1.0
FAP417221601,0.0,1.0,0.0
FAP419503201,0.0,-1.0,0.0
FAP418503302,0.0,1.0,0.0
FAP419622502,0.0,1.0,0.0
FAP417202603,0.0,1.0,-1.0 units
FAP419902402,0.0,,
FAP417101501,0.0,1.0,0.0
FAP419101501,-1.0,1.0,0.0
FAP418101603,0.0,1.0,0.0
FAP419101401,0.0,1.0,0.0
FAP418501102,0.0,1.0,0.0
FAP417703403,0.0,1.0,0.0
FAP418220402,0.0,1.0,0.0
FAP418220403,0.0,1.0,0.0
FAP417220601,0.0,1.0,0.0 units
FAP418903601,0.0,1.0,0.0
FAP419522401,0.0,1.0,0.0
FAP419522403,0.0,1.0 units,0.0
FAP418522103,0.0,1.0,0.0 units
FAP418521203,0.0,1.0,0.0
FAP417521503,0.0,1.0,0.0
FAP419521602,0.0 units,1.0 units,0.0
FAP418521302,0.0,1.0,-1.0
FAP419521501,0.0 units,1.0 units,
FAP418121402,0.0,1.0,0.0
FAP419420502,0.0,nan units,0.0 units
FAP417420301,0.0,1.0,0.0
FAP419420601,0.0,1.0,0.0
FAP418420401,0.0,1.0,0.0
FAP418402102,1.0,1.0,1.0
FAP419402102,1.0 units,1.0,-1.0
FAP418622303,1.0,,1.0
FAP419622501,1.0,1.0,1.0
FAP419221203,1.0,1.0 units,1.0
FAP419221601,1.0,1.0,1.0
FAP417221501,1.0,1.0 units,1.0
FAP419721203,1.0,,1.0
FAP417721503,1.0,1.0,1.0
FAP418721403,1.0 units,1.0,1.0
FAP417320501,1.0,1.0,1.0
FAP418503502,1.0,1.0,1.0
FAP419501301,1.0,1.0,1.0 Units
FAP418501503,1.0,1.0,
FAP418720603,1.0 Units,1.0,-1.0
FAP417902503,1.0,1.0,1.0
FAP417220502,1.0,1.0,1.0
FAP419220403,1.0 units,1.0 units,1.0 units
FAP419621403,1.0,1.0,1.0
FAP418621603,1.0,1.0 units,1.0
FAP417101502,1.0,1.0,1.0
FAP419101403,1.0,1.0,1.0
FAP418321203,1.0,1.0,1.0
FAP419321203,1.0,1.0,1.0
FAP417321501,1.0,1.0,1.0
FAP419321301,,1.0,
FAP417203402,1.0 units,1.0,1.0
FAP419203503,1.0,1.0,1.0
FAP417102603,1.0,1.0,1.0
FAP418301203,1.0,1.0,1.0
FAP419301603,,1.0 units,
FAP419201202,1.0,1.0,1.0
FAP417201602,1.0 units,1.0,1.0 Units
FAP418420603,1.0,1.0,1.0
FAP417121201,1.0,1.0,1.0
FAP417121302,1.0,1.0,1.0
FAP419121401,1.0,1.0 units,1.0
FAP418522102,1.0,1.0 units,1.0
FAP419422202,1.0 units,1.0,1.0
FAP417521102,1.0,1.0 units,1.0
FAP419521302,1.0,1.0,1.0
FAP417403203,1.0,1.0,
FAP419403603,1.0,1.0,1.0
FAP419403303,1.0 units,1.0 units,1.0
FAP417202402,1.0,-1.0,1.0
FAP417202101,1.0,1.0,1.0 units
FAP418303402,1.0,1.0,1.0 units
FAP417703303,1.0,1.0,1.0
FAP419703202,,1.0,1.0 units
FAP418603301,1.0,1.0,1.0
FAP417603201,1.0,1.0,1.0
FAP417603303,1.0,1.0 units,1.0
FAP418603303,1.0,1.0,1.0
FAP420103603,1.0,-1.0,0.0
FAP419103501,1.0,0.0,0.0
FAP418103503,1.0,-1.0,0.0
FAP419903602,1.0,0.0,0.0
FAP418903602,1.0,0.0,0.0
FAP419702402,1.0,0.0 units,0.0
FAP418702603,1.0,0.0,0.0 Units
FAP420702603,1.0,0.0 units,0.0
FAP418601502,-1.0 units,0.0,
FAP420601503,1.0,0.0,0.0
FAP419601301,1.0 units,0.0,0.0
FAP419601202,1.0,0.0,0.0 units
FAP418301402,1.0,0.0,0.0
FAP418203302,1.0,0.0,0.0
FAP419203202,1.0,0.0,0.0
FAP418102403,1.0 units,0.0,0.0 units
FAP420102403,1.0,0.0,0.0
FAP420201501,1.0,0.0,0.0 units
FAP419201403,1.0,0.0,0.0
FAP418201501,1.0 units,0.0,0.0
FAP420202403,1.0,0.0,0.0
FAP418202202,1.0,0.0,0.0
FAP418202302,-1.0,0.0,0.0
FAP418402503,1.0,0.0 units,0.0
FAP419402402,1.0,0.0,0.0
FAP420402602,1.0,0.0,0.0
FAP418720301,1.0,0.0,0.0
FAP418221601,1.0,0.0,0.0
FAP419221603,1.0,0.0 units,0.0
FAP420221503,1.0,0.0,0.0
FAP419703403,1.0 units,0.0,0.0
FAP418401403,-1.0,0.0 units,0.0
FAP420401302,1.0,,0.0
FAP419320602,1.0,0.0 UNITS,0.0
FAP419320503,1.0,0.0,
FAP420320503,1.0,0.0,0.0
FAP418721302,1.0,0.0,0.0
FAP419721603,1.0,0.0 Units,0.0
FAP420122603,1.0,0.0,0.0
FAP419520202,1.0,0.0,0.0
FAP420501302,-1.0,0.0,0.0
FAP419603501,1.0,,0.0
FAP418403201,-1.0 Units,0.0,0.0
FAP419403601,1.0,0.0,0.0
FAP420421503,1.0,0.0,0.0
FAP418421202,1.0,0.0,0.0
FAP418303603,1.0,0.0,0.0
