order_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty
FMR310703402,25891102,468,"Thursday, March 10, 2022","Thursday, March 10, 2022",421
FMR310220102,25891102,429,"Thursday, March 10, 2022","Friday, March 11, 2022",343
FMR39201302,25891102,443,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",443
FMR39122102,25891102,489,"Wednesday, March 9, 2022","Thursday, March 10, 2022",489
FMR310621603,25891102,442,"Thursday, March 10, 2022","Thursday, March 10, 2022",442
FMR310603102,25891102,448,"Thursday, March 10, 2022","Wednesday, March 9, 2022",448
FMR311603603,25891102,417,"Friday, March 11, 2022","Friday, March 11, 2022",417
FMR310203602,25891102,376,"Thursday, March 10, 2022","Thursday, March 10, 2022",376
FMR311203102,25891102,366,"Friday, March 11, 2022","Saturday, March 12, 2022",366
FMR310301502,25891502,112,"Thursday, March 10, 2022","Thursday, March 10, 2022",112
FMR310203602,25891502,178,"Thursday, March 10, 2022","Thursday, March 10, 2022",178
FMR310903602,25891502,202,"Thursday, March 10, 2022","Thursday, March 10, 2022",202
FMR311903502,25891502,103,"Friday, March 11, 2022","Friday, March 11, 2022",103
FMR311621502,25891502,247,"Friday, March 11, 2022","Friday, March 11, 2022",247
FMR310103502,25891502,119,"Thursday, March 10, 2022","Thursday, March 10, 2022",95
FMR39720603,25891502,194,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",194
FMR39422502,25891502,136,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",136
FMR39101502,25891502,103,"Wednesday, March 9, 2022","Thursday, March 10, 2022",103
FMR311703502,25891502,129,"Friday, March 11, 2022","Friday, March 11, 2022",129
FMR39702502,25891502,187,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",150
FMR310403602,25891502,212,"Thursday, March 10, 2022","Thursday, March 10, 2022",212
FMR311221502,25891502,157,"Friday, March 11, 2022","Saturday, March 12, 2022",157
FMR310321503,25891502,174,"Thursday, March 10, 2022","Thursday, March 10, 2022",174
FMR39402502,25891502,137,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",137
FMR310402603,25891502,170,"Thursday, March 10, 2022","Thursday, March 10, 2022",170
FMR310501502,25891502,130,"Thursday, March 10, 2022","Thursday, March 10, 2022",130
FMR310601502,25891502,245,"Thursday, March 10, 2022","Thursday, March 10, 2022",221
FMR39421603,25891502,184,"Wednesday, March 9, 2022","Thursday, March 10, 2022",175
FMR39403603,25891403,464,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",464
FMR311422403,25891403,423,"Friday, March 11, 2022","Monday, March 14, 2022",423
FMR310903602,25891403,341,"Thursday, March 10, 2022","Thursday, March 10, 2022",307
FMR310603403,25891403,244,"Thursday, March 10, 2022","Thursday, March 10, 2022",244
FMR39902603,25891403,326,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",293
FMR39503403,25891403,324,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",324
FMR311122602,25891403,256,"Friday, March 11, 2022","Saturday, March 12, 2022",256
FMR311521403,25891403,256,"Friday, March 11, 2022","Friday, March 11, 2022",256
FMR311121403,25891403,290,"Friday, March 11, 2022","Friday, March 11, 2022",290
FMR39702502,25891403,373,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",336
FMR310522403,25891403,481,"Thursday, March 10, 2022","Thursday, March 10, 2022",481
FMR39103403,25891403,249,"Wednesday, March 9, 2022","Tuesday, March 8, 2022",199
FMR310103403,25891403,255,"Thursday, March 10, 2022","Friday, March 11, 2022",229
FMR311103403,25891403,260,"Friday, March 11, 2022","Friday, March 11, 2022",260
FMR39401403,25891403,499,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",499
FMR310220501,25891403,447,"Thursday, March 10, 2022","Thursday, March 10, 2022",447
FMR310622503,25891503,239,"Thursday, March 10, 2022","Thursday, March 10, 2022",227
FMR310403602,25891503,112,"Thursday, March 10, 2022","Thursday, March 10, 2022",112
FMR310321503,25891503,139,"Thursday, March 10, 2022","Thursday, March 10, 2022",132
FMR39420503,25891503,111,"Wednesday, March 9, 2022","Thursday, March 10, 2022",105
FMR311401602,25891503,195,"Friday, March 11, 2022","Friday, March 11, 2022",195
FMR310421503,25891503,206,"Thursday, March 10, 2022","Sunday, March 13, 2022",185
FMR39603503,25891503,156,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",148
FMR310903602,25891503,176,"Thursday, March 10, 2022","Thursday, March 10, 2022",141
FMR39501602,25891503,139,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",111
FMR310320603,25891503,105,"Thursday, March 10, 2022","Thursday, March 10, 2022",105
FMR311202503,25891503,124,"Friday, March 11, 2022","Friday, March 11, 2022",124
FMR311101601,25891503,144,"Friday, March 11, 2022","Friday, March 11, 2022",144
FMR310522503,25891503,178,"Thursday, March 10, 2022","Friday, March 11, 2022",160
FMR311402602,25891503,157,"Friday, March 11, 2022","Friday, March 11, 2022",157
FMR39621503,25891503,228,"Wednesday, March 9, 2022","Thursday, March 10, 2022",205
FMR310122503,25891503,190,"Thursday, March 10, 2022","Friday, March 11, 2022",171
FMR311403602,25891103,437,"Friday, March 11, 2022","Friday, March 11, 2022",437
FMR39702502,25891103,476,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",381
FMR310702103,25891103,484,"Thursday, March 10, 2022","Thursday, March 10, 2022",460
FMR39320103,25891103,433,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",433
FMR310402603,25891103,411,"Thursday, March 10, 2022","Thursday, March 10, 2022",411
FMR39221103,25891103,447,"Wednesday, March 9, 2022","Friday, March 11, 2022",447
FMR310122103,25891103,308,"Thursday, March 10, 2022","Wednesday, March 9, 2022",308
FMR311721603,25891103,402,"Friday, March 11, 2022","Friday, March 11, 2022",382
FMR311321203,25891103,410,"Friday, March 11, 2022","Friday, March 11, 2022",410
FMR311422603,25891103,332,"Friday, March 11, 2022","Sunday, March 13, 2022",332
FMR39221601,25891601,60,"Wednesday, March 9, 2022","Thursday, March 10, 2022",60
FMR310221601,25891601,94,"Thursday, March 10, 2022","Thursday, March 10, 2022",94
FMR39521601,25891601,167,"Wednesday, March 9, 2022","Friday, March 11, 2022",167
FMR311303603,25891601,111,"Friday, March 11, 2022","Friday, March 11, 2022",89
FMR311101601,25891601,139,"Friday, March 11, 2022","Friday, March 11, 2022",132
FMR310320601,25891601,67,"Thursday, March 10, 2022","Friday, March 11, 2022",67
FMR311220601,25891601,163,"Friday, March 11, 2022","Friday, March 11, 2022",163
FMR39720603,25891601,142,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",142
FMR311122602,25891601,61,"Friday, March 11, 2022","Saturday, March 12, 2022",58
FMR311603603,25891601,117,"Friday, March 11, 2022","Friday, March 11, 2022",117
FMR39501601,25891601,174,"Wednesday, March 9, 2022","Friday, March 11, 2022",139
FMR310220501,25891402,227,"Thursday, March 10, 2022","Thursday, March 10, 2022",227
FMR39501402,25891402,217,"Wednesday, March 9, 2022","Saturday, March 12, 2022",217
FMR310420402,25891402,461,"Thursday, March 10, 2022","Friday, March 11, 2022",461
FMR311720603,25891402,285,"Friday, March 11, 2022","Sunday, March 13, 2022",285
FMR39703602,25891402,210,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",210
FMR310703402,25891402,467,"Thursday, March 10, 2022","Thursday, March 10, 2022",467
FMR311703402,25891402,467,"Friday, March 11, 2022","Saturday, March 12, 2022",374
FMR311520402,25891402,476,"Friday, March 11, 2022","Sunday, March 13, 2022",428
FMR311203402,25891402,299,"Friday, March 11, 2022","Friday, March 11, 2022",299
FMR310902402,25891402,282,"Thursday, March 10, 2022","Wednesday, March 9, 2022",282
FMR39321602,25891402,420,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",399
FMR311122602,25891402,370,"Friday, March 11, 2022","Saturday, March 12, 2022",370
FMR39621402,25891402,419,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",419
FMR311621502,25891402,209,"Friday, March 11, 2022","Friday, March 11, 2022",209
FMR311221603,25891402,400,"Friday, March 11, 2022","Friday, March 11, 2022",360
FMR311622603,25891402,215,"Friday, March 11, 2022","Friday, March 11, 2022",215
FMR311102402,25891402,441,"Friday, March 11, 2022","Sunday, March 13, 2022",441
FMR310202402,25891402,356,"Thursday, March 10, 2022","Thursday, March 10, 2022",356
FMR310121603,25891201,189,"Thursday, March 10, 2022","Sunday, March 13, 2022",189
FMR39122501,25891201,487,"Wednesday, March 9, 2022","Friday, March 11, 2022",390
FMR310420401,25891201,136,"Thursday, March 10, 2022","Saturday, March 12, 2022",109
FMR311402201,25891201,337,"Friday, March 11, 2022","Thursday, March 10, 2022",337
FMR39902201,25891201,358,"Wednesday, March 9, 2022","Tuesday, March 8, 2022",358
FMR310902402,25891201,153,"Thursday, March 10, 2022","Wednesday, March 9, 2022",153
FMR310503302,25891201,430,"Thursday, March 10, 2022","Thursday, March 10, 2022",430
FMR311503501,25891201,122,"Friday, March 11, 2022","Friday, March 11, 2022",122
FMR39703201,25891201,231,"Wednesday, March 9, 2022","Friday, March 11, 2022",231
FMR310501201,25891201,345,"Thursday, March 10, 2022","Friday, March 11, 2022",345
FMR39220602,25891201,470,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",470
FMR39201302,25891201,140,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",140
FMR39622201,25891201,153,"Wednesday, March 9, 2022","Friday, March 11, 2022",153
FMR39520501,25891501,245,"Wednesday, March 9, 2022","Tuesday, March 8, 2022",221
FMR311703502,25891501,130,"Friday, March 11, 2022","Friday, March 11, 2022",130
FMR311503501,25891501,153,"Friday, March 11, 2022","Friday, March 11, 2022",153
FMR310501502,25891501,228,"Thursday, March 10, 2022","Thursday, March 10, 2022",205
FMR39721501,25891501,227,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",227
FMR310321503,25891501,104,"Thursday, March 10, 2022","Thursday, March 10, 2022",104
FMR310203602,25891501,198,"Thursday, March 10, 2022","Thursday, March 10, 2022",198
FMR310522501,25891501,158,"Thursday, March 10, 2022","Saturday, March 12, 2022",158
FMR310403602,25891501,236,"Thursday, March 10, 2022","Thursday, March 10, 2022",236
FMR311903502,25891501,122,"Friday, March 11, 2022","Friday, March 11, 2022",116
FMR311221603,25891501,105,"Friday, March 11, 2022","Friday, March 11, 2022",105
FMR39122501,25891501,160,"Wednesday, March 9, 2022","Friday, March 11, 2022",160
FMR311122602,25891501,247,"Friday, March 11, 2022","Saturday, March 12, 2022",235
FMR39303501,25891501,174,"Wednesday, March 9, 2022","Saturday, March 12, 2022",174
FMR310303602,25891501,176,"Thursday, March 10, 2022","Thursday, March 10, 2022",176
FMR311303501,25891501,204,"Friday, March 11, 2022","Thursday, March 10, 2022",204
FMR39102501,25891501,124,"Wednesday, March 9, 2022","Thursday, March 10, 2022",124
FMR311402602,25891501,228,"Friday, March 11, 2022","Friday, March 11, 2022",228
FMR310220501,25891501,151,"Thursday, March 10, 2022","Thursday, March 10, 2022",151
FMR311220601,25891501,158,"Friday, March 11, 2022","Friday, March 11, 2022",158
FMR311622603,25891501,121,"Friday, March 11, 2022","Friday, March 11, 2022",121
FMR311503602,25891602,164,"Friday, March 11, 2022","Sunday, March 13, 2022",164
FMR39301602,25891602,50,"Wednesday, March 9, 2022","Saturday, March 12, 2022",50
FMR311301602,25891602,130,"Friday, March 11, 2022","Friday, March 11, 2022",130
FMR310303602,25891602,60,"Thursday, March 10, 2022","Thursday, March 10, 2022",60
FMR311702602,25891602,76,"Friday, March 11, 2022","Thursday, March 10, 2022",72
FMR39202602,25891602,86,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",86
FMR39102602,25891602,118,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",118
FMR39720603,25891602,180,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",180
FMR311720602,25891602,191,"Friday, March 11, 2022","Thursday, March 10, 2022",191
FMR311401602,25891602,165,"Friday, March 11, 2022","Friday, March 11, 2022",132
FMR310521602,25891602,121,"Thursday, March 10, 2022","Saturday, March 12, 2022",121
FMR39703602,25891602,195,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",195
FMR39321602,25891602,189,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",170
FMR311402602,25891602,142,"Friday, March 11, 2022","Friday, March 11, 2022",142
FMR39203602,25891602,180,"Wednesday, March 9, 2022","Thursday, March 10, 2022",180
FMR310203602,25891602,191,"Thursday, March 10, 2022","Thursday, March 10, 2022",153
FMR39103602,25891602,178,"Wednesday, March 9, 2022","Thursday, March 10, 2022",178
FMR39221602,25891602,161,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",161
FMR310903602,25891602,179,"Thursday, March 10, 2022","Thursday, March 10, 2022",179
FMR39220602,25891602,96,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",86
FMR311721603,25891602,110,"Friday, March 11, 2022","Friday, March 11, 2022",110
FMR39501602,25891602,57,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",57
FMR311122602,25891602,159,"Friday, March 11, 2022","Saturday, March 12, 2022",159
FMR310403602,25891602,113,"Thursday, March 10, 2022","Thursday, March 10, 2022",102
FMR311403602,25891602,61,"Friday, March 11, 2022","Friday, March 11, 2022",55
FMR312402101,25891101,471,"Saturday, March 12, 2022","Saturday, March 12, 2022",424
FMR311101203,25891203,252,"Friday, March 11, 2022","Saturday, March 12, 2022",252
FMR312320602,25891203,482,"Saturday, March 12, 2022","Saturday, March 12, 2022",434
FMR311203602,25891203,193,"Friday, March 11, 2022","Friday, March 11, 2022",193
FMR310403603,25891203,440,"Thursday, March 10, 2022","Thursday, March 10, 2022",418
FMR310121203,25891203,166,"Thursday, March 10, 2022","Wednesday, March 9, 2022",166
FMR311201203,25891203,147,"Friday, March 11, 2022","Sunday, March 13, 2022",147
FMR312501203,25891203,148,"Saturday, March 12, 2022","Saturday, March 12, 2022",148
FMR311601602,25891203,231,"Friday, March 11, 2022","Friday, March 11, 2022",219
FMR310102601,25891203,347,"Thursday, March 10, 2022","Thursday, March 10, 2022",330
FMR311102203,25891203,140,"Friday, March 11, 2022","Friday, March 11, 2022",140
FMR312122403,25891203,145,"Saturday, March 12, 2022","Sunday, March 13, 2022",131
FMR311902503,25891203,419,"Friday, March 11, 2022","Friday, March 11, 2022",419
FMR310903203,25891203,138,"Thursday, March 10, 2022","Friday, March 11, 2022",138
FMR310621501,25891203,283,"Thursday, March 10, 2022","Thursday, March 10, 2022",226
FMR311520203,25891203,132,"Friday, March 11, 2022","Saturday, March 12, 2022",106
FMR311702503,25891302,59,"Friday, March 11, 2022","Friday, March 11, 2022",56
FMR312702303,25891302,81,"Saturday, March 12, 2022","Saturday, March 12, 2022",81
FMR310320502,25891302,43,"Thursday, March 10, 2022","Thursday, March 10, 2022",43
FMR311621302,25891302,79,"Friday, March 11, 2022","Thursday, March 10, 2022",79
FMR311221401,25891302,30,"Friday, March 11, 2022","Friday, March 11, 2022",30
FMR311520302,25891302,80,"Friday, March 11, 2022","Friday, March 11, 2022",76
FMR311421302,25891302,36,"Friday, March 11, 2022","Monday, March 14, 2022",36
FMR310420602,25891302,30,"Thursday, March 10, 2022","Friday, March 11, 2022",30
FMR310403302,25891302,43,"Thursday, March 10, 2022","Wednesday, March 9, 2022",43
FMR310220302,25891302,71,"Thursday, March 10, 2022","Thursday, March 10, 2022",71
FMR311220302,25891302,93,"Friday, March 11, 2022","Friday, March 11, 2022",93
FMR312220302,25891302,100,"Saturday, March 12, 2022","Friday, March 11, 2022",100
FMR311201603,25891302,100,"Friday, March 11, 2022","Friday, March 11, 2022",100
FMR310902302,25891302,79,"Thursday, March 10, 2022","Friday, March 11, 2022",79
FMR311303302,25891302,77,"Friday, March 11, 2022","Friday, March 11, 2022",77
FMR312303603,25891302,35,"Saturday, March 12, 2022","Saturday, March 12, 2022",35
FMR310720503,25891302,49,"Thursday, March 10, 2022","Thursday, March 10, 2022",49
FMR310101602,25891302,50,"Thursday, March 10, 2022","Thursday, March 10, 2022",48
FMR311102301,25891301,58,"Friday, March 11, 2022","Thursday, March 10, 2022",58
FMR311122301,25891301,54,"Friday, March 11, 2022","Saturday, March 12, 2022",54
FMR311321401,25891301,75,"Friday, March 11, 2022","Friday, March 11, 2022",75
FMR311203602,25891301,23,"Friday, March 11, 2022","Friday, March 11, 2022",23
FMR311521301,25891301,90,"Friday, March 11, 2022","Monday, March 14, 2022",90
FMR311221301,25891301,65,"Friday, March 11, 2022","Thursday, March 10, 2022",65
FMR311522503,25891301,62,"Friday, March 11, 2022","Sunday, March 13, 2022",56
FMR310621501,25891301,99,"Thursday, March 10, 2022","Thursday, March 10, 2022",99
FMR312621603,25891301,74,"Saturday, March 12, 2022","Saturday, March 12, 2022",74
FMR310702301,25891301,56,"Thursday, March 10, 2022","Friday, March 11, 2022",53
FMR312702301,25891301,31,"Saturday, March 12, 2022","Friday, March 11, 2022",31
FMR310520301,25891301,42,"Thursday, March 10, 2022","Thursday, March 10, 2022",34
FMR311520302,25891301,33,"Friday, March 11, 2022","Friday, March 11, 2022",30
FMR310303502,25891301,49,"Thursday, March 10, 2022","Thursday, March 10, 2022",49
FMR312220301,25891301,49,"Saturday, March 12, 2022","Saturday, March 12, 2022",44
FMR311902503,25891301,67,"Friday, March 11, 2022","Friday, March 11, 2022",54
FMR312422501,25891301,22,"Saturday, March 12, 2022","Monday, March 14, 2022",22
FMR310603603,25891301,65,"Thursday, March 10, 2022","Thursday, March 10, 2022",65
FMR310303502,25891102,417,"Thursday, March 10, 2022","Thursday, March 10, 2022",417
FMR311601102,25891102,462,"Friday, March 11, 2022","Saturday, March 12, 2022",462
FMR311520203,25891102,476,"Friday, March 11, 2022","Saturday, March 12, 2022",476
FMR312422102,25891102,358,"Saturday, March 12, 2022","Tuesday, March 15, 2022",358
FMR310202603,25891102,398,"Thursday, March 10, 2022","Thursday, March 10, 2022",398
FMR312421102,25891102,396,"Saturday, March 12, 2022","Monday, March 14, 2022",317
FMR311420102,25891102,445,"Friday, March 11, 2022","Sunday, March 13, 2022",356
FMR312420102,25891102,382,"Saturday, March 12, 2022","Sunday, March 13, 2022",382
FMR311702102,25891102,318,"Friday, March 11, 2022","Monday, March 14, 2022",254
FMR311220302,25891102,472,"Friday, March 11, 2022","Friday, March 11, 2022",425
FMR310101602,25891102,436,"Thursday, March 10, 2022","Thursday, March 10, 2022",414
FMR310201102,25891102,324,"Thursday, March 10, 2022","Thursday, March 10, 2022",324
FMR310102601,25891502,109,"Thursday, March 10, 2022","Thursday, March 10, 2022",109
FMR311622502,25891502,221,"Friday, March 11, 2022","Saturday, March 12, 2022",177
FMR310420502,25891502,163,"Thursday, March 10, 2022","Sunday, March 13, 2022",163
FMR312420502,25891502,137,"Saturday, March 12, 2022","Monday, March 14, 2022",137
FMR310320502,25891502,145,"Thursday, March 10, 2022","Thursday, March 10, 2022",145
FMR311320502,25891502,233,"Friday, March 11, 2022","Friday, March 11, 2022",210
FMR310201502,25891502,171,"Thursday, March 10, 2022","Friday, March 11, 2022",171
FMR312201502,25891502,183,"Saturday, March 12, 2022","Friday, March 11, 2022",146
FMR310902502,25891502,235,"Thursday, March 10, 2022","Thursday, March 10, 2022",235
FMR310503601,25891502,232,"Thursday, March 10, 2022","Thursday, March 10, 2022",209
FMR310422502,25891502,141,"Thursday, March 10, 2022","Wednesday, March 9, 2022",141
FMR311401502,25891502,191,"Friday, March 11, 2022","Saturday, March 12, 2022",191
FMR311721502,25891502,240,"Friday, March 11, 2022","Saturday, March 12, 2022",240
FMR310303502,25891502,112,"Thursday, March 10, 2022","Thursday, March 10, 2022",112
FMR312221502,25891502,163,"Saturday, March 12, 2022","Saturday, March 12, 2022",155
FMR311501502,25891502,193,"Friday, March 11, 2022","Friday, March 11, 2022",193
FMR310521503,25891502,114,"Thursday, March 10, 2022","Friday, March 11, 2022",108
FMR310421502,25891502,219,"Thursday, March 10, 2022","Sunday, March 13, 2022",197
FMR311522502,25891502,211,"Friday, March 11, 2022","Saturday, March 12, 2022",190
FMR311520403,25891403,289,"Friday, March 11, 2022","Sunday, March 13, 2022",260
FMR310421403,25891403,351,"Thursday, March 10, 2022","Saturday, March 12, 2022",316
FMR311321403,25891403,473,"Friday, March 11, 2022","Saturday, March 12, 2022",473
FMR312321503,25891403,290,"Saturday, March 12, 2022","Saturday, March 12, 2022",261
FMR311903603,25891403,369,"Friday, March 11, 2022","Thursday, March 10, 2022",369
FMR310501403,25891403,297,"Thursday, March 10, 2022","Friday, March 11, 2022",297
FMR310420403,25891403,277,"Thursday, March 10, 2022","Thursday, March 10, 2022",277
FMR312420403,25891403,393,"Saturday, March 12, 2022","Tuesday, March 15, 2022",393
FMR310703403,25891403,262,"Thursday, March 10, 2022","Thursday, March 10, 2022",262
FMR310503601,25891403,428,"Thursday, March 10, 2022","Thursday, March 10, 2022",428
FMR310122403,25891403,370,"Thursday, March 10, 2022","Friday, March 11, 2022",352
FMR312122403,25891403,212,"Saturday, March 12, 2022","Sunday, March 13, 2022",212
FMR310101403,25891403,248,"Thursday, March 10, 2022","Friday, March 11, 2022",248
FMR311101501,25891403,303,"Friday, March 11, 2022","Friday, March 11, 2022",288
FMR312202403,25891403,336,"Saturday, March 12, 2022","Monday, March 14, 2022",269
FMR311303403,25891403,379,"Friday, March 11, 2022","Thursday, March 10, 2022",303
FMR311601602,25891403,471,"Friday, March 11, 2022","Friday, March 11, 2022",447
FMR310401503,25891403,221,"Thursday, March 10, 2022","Thursday, March 10, 2022",221
FMR310622602,25891403,445,"Thursday, March 10, 2022","Thursday, March 10, 2022",445
FMR312622403,25891403,280,"Saturday, March 12, 2022","Saturday, March 12, 2022",252
FMR310720503,25891503,127,"Thursday, March 10, 2022","Thursday, March 10, 2022",121
FMR310503601,25891503,119,"Thursday, March 10, 2022","Thursday, March 10, 2022",119
FMR311503503,25891503,176,"Friday, March 11, 2022","Saturday, March 12, 2022",176
FMR310521503,25891503,171,"Thursday, March 10, 2022","Friday, March 11, 2022",171
FMR312321503,25891503,140,"Saturday, March 12, 2022","Saturday, March 12, 2022",140
FMR310103503,25891503,113,"Thursday, March 10, 2022","Wednesday, March 9, 2022",113
FMR310420602,25891503,229,"Thursday, March 10, 2022","Friday, March 11, 2022",229
FMR311420603,25891503,145,"Friday, March 11, 2022","Saturday, March 12, 2022",145
FMR311902503,25891503,222,"Friday, March 11, 2022","Friday, March 11, 2022",222
FMR312902503,25891503,122,"Saturday, March 12, 2022","Saturday, March 12, 2022",122
FMR310401503,25891503,189,"Thursday, March 10, 2022","Thursday, March 10, 2022",189
FMR311421503,25891503,149,"Friday, March 11, 2022","Sunday, March 13, 2022",149
FMR312603503,25891503,240,"Saturday, March 12, 2022","Tuesday, March 15, 2022",240
FMR310102601,25891503,111,"Thursday, March 10, 2022","Thursday, March 10, 2022",105
FMR312721503,25891503,125,"Saturday, March 12, 2022","Saturday, March 12, 2022",125
FMR312301601,25891503,165,"Saturday, March 12, 2022","Saturday, March 12, 2022",165
FMR311522503,25891503,105,"Friday, March 11, 2022","Sunday, March 13, 2022",100
FMR311621503,25891503,143,"Friday, March 11, 2022","Friday, March 11, 2022",143
FMR311702503,25891503,248,"Friday, March 11, 2022","Friday, March 11, 2022",236
FMR311421103,25891103,453,"Friday, March 11, 2022","Saturday, March 12, 2022",430
FMR312903601,25891103,457,"Saturday, March 12, 2022","Saturday, March 12, 2022",366
FMR310703403,25891103,401,"Thursday, March 10, 2022","Thursday, March 10, 2022",401
FMR311703103,25891103,485,"Friday, March 11, 2022","Sunday, March 13, 2022",485
FMR311520203,25891103,440,"Friday, March 11, 2022","Saturday, March 12, 2022",440
FMR310303103,25891103,369,"Thursday, March 10, 2022","Wednesday, March 9, 2022",369
FMR312203103,25891103,447,"Saturday, March 12, 2022","Saturday, March 12, 2022",402
FMR311621503,25891103,461,"Friday, March 11, 2022","Friday, March 11, 2022",461
FMR310501602,25891103,350,"Thursday, March 10, 2022","Thursday, March 10, 2022",350
FMR311402601,25891103,338,"Friday, March 11, 2022","Saturday, March 12, 2022",338
FMR310503601,25891103,381,"Thursday, March 10, 2022","Thursday, March 10, 2022",305
FMR310401503,25891103,357,"Thursday, March 10, 2022","Thursday, March 10, 2022",357
FMR311401103,25891103,447,"Friday, March 11, 2022","Friday, March 11, 2022",447
FMR310301103,25891103,493,"Thursday, March 10, 2022","Saturday, March 12, 2022",493
FMR311301103,25891103,345,"Friday, March 11, 2022","Friday, March 11, 2022",345
FMR311102103,25891103,438,"Friday, March 11, 2022","Saturday, March 12, 2022",438
FMR312102602,25891103,351,"Saturday, March 12, 2022","Saturday, March 12, 2022",351
FMR310202603,25891103,491,"Thursday, March 10, 2022","Thursday, March 10, 2022",491
FMR312420502,25891103,343,"Saturday, March 12, 2022","Monday, March 14, 2022",309
FMR310522601,25891601,152,"Thursday, March 10, 2022","Friday, March 11, 2022",152
FMR312601602,25891601,139,"Saturday, March 12, 2022","Saturday, March 12, 2022",139
FMR311202601,25891601,160,"Friday, March 11, 2022","Friday, March 11, 2022",144
FMR310702601,25891601,66,"Thursday, March 10, 2022","Saturday, March 12, 2022",66
FMR311521601,25891601,175,"Friday, March 11, 2022","Sunday, March 13, 2022",166
FMR312521601,25891601,133,"Saturday, March 12, 2022","Tuesday, March 15, 2022",133
FMR311402601,25891601,85,"Friday, March 11, 2022","Saturday, March 12, 2022",85
FMR312402601,25891601,130,"Saturday, March 12, 2022","Sunday, March 13, 2022",130
FMR310103601,25891601,182,"Thursday, March 10, 2022","Thursday, March 10, 2022",173
FMR311201601,25891601,135,"Friday, March 11, 2022","Saturday, March 12, 2022",135
FMR310622602,25891601,124,"Thursday, March 10, 2022","Thursday, March 10, 2022",118
FMR312303603,25891601,173,"Saturday, March 12, 2022","Saturday, March 12, 2022",173
FMR310121601,25891601,118,"Thursday, March 10, 2022","Sunday, March 13, 2022",118
FMR312121601,25891601,114,"Saturday, March 12, 2022","Monday, March 14, 2022",114
FMR311422601,25891601,195,"Friday, March 11, 2022","Friday, March 11, 2022",175
FMR310503601,25891601,76,"Thursday, March 10, 2022","Thursday, March 10, 2022",76
FMR311503601,25891601,81,"Friday, March 11, 2022","Friday, March 11, 2022",81
FMR310720601,25891601,155,"Thursday, March 10, 2022","Friday, March 11, 2022",155
FMR311720601,25891601,127,"Friday, March 11, 2022","Friday, March 11, 2022",127
FMR312301601,25891601,95,"Saturday, March 12, 2022","Saturday, March 12, 2022",85
FMR310321601,25891601,88,"Thursday, March 10, 2022","Thursday, March 10, 2022",88
FMR312903601,25891601,143,"Saturday, March 12, 2022","Saturday, March 12, 2022",129
FMR310102601,25891601,155,"Thursday, March 10, 2022","Thursday, March 10, 2022",139
FMR310203601,25891601,189,"Thursday, March 10, 2022","Thursday, March 10, 2022",180
FMR312103501,25891402,360,"Saturday, March 12, 2022","Saturday, March 12, 2022",360
FMR310501602,25891402,453,"Thursday, March 10, 2022","Thursday, March 10, 2022",453
FMR310320502,25891402,372,"Thursday, March 10, 2022","Thursday, March 10, 2022",372
FMR312320602,25891402,338,"Saturday, March 12, 2022","Saturday, March 12, 2022",270
FMR311603602,25891402,339,"Friday, March 11, 2022","Friday, March 11, 2022",339
FMR310720601,25891402,344,"Thursday, March 10, 2022","Friday, March 11, 2022",275
FMR311301402,25891402,391,"Friday, March 11, 2022","Saturday, March 12, 2022",391
FMR311721402,25891402,215,"Friday, March 11, 2022","Friday, March 11, 2022",215
FMR311601402,25891402,289,"Friday, March 11, 2022","Thursday, March 10, 2022",260
FMR312422501,25891402,473,"Saturday, March 12, 2022","Monday, March 14, 2022",473
FMR311521402,25891402,449,"Friday, March 11, 2022","Saturday, March 12, 2022",404
FMR311101501,25891402,403,"Friday, March 11, 2022","Friday, March 11, 2022",403
